PNI;y;x;województwo;powiat;gmina;nazwa placówki;kod pocztowy;miejscowoœæ;ulica;telefon;godziny pracy - opis;stan placówki;
231182;51.017800;21.541000;ŒWIÊTOKRZYSKIE;ostrowiecki;Ba³tów;UP Ba³tów;27-423;Ba³tów;Ba³tów 32 lok. 2;41-264-10-01;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
231487;50.240200;20.597000;ŒWIÊTOKRZYSKIE;kazimierski;Bejsce;UP Bejsce;28-512;Bejsce;Bejsce 252;41-351-10-49;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
232442;50.850300;20.931300;ŒWIÊTOKRZYSKIE;kielecki;Bieliny;UP Bieliny;26-004;Bieliny;ul. Stefana ¯eromskiego 2;41-302-50-66;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
232859;51.107400;20.758400;ŒWIÊTOKRZYSKIE;skar¿yski;Bli¿yn;UP Bli¿yn;26-120;Bli¿yn;ul. Tadeusza Koœciuszki 85 A;41-254-11-69;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
233045;50.941623;20.945885;ŒWIÊTOKRZYSKIE;kielecki;Bodzentyn;UP Bodzentyn;26-010;Bodzentyn;ul. Suchedniowska 1;41-311-50-96;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
233083;50.651500;21.258500;ŒWIÊTOKRZYSKIE;staszowski;Bogoria;UP Bogoria;28-210;Bogoria;ul. Rynek 28;15-867-41-19;dni robocze: Pon.: 08:00-15:00 Wt.: 08:00-15:00 Œr.: 08:00-15:00 Czw.: 08:00-15:00 Pt.: 08:00-16:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
979400;50.461300;20.720300;ŒWIÊTOKRZYSKIE;buski;Busko-Zdrój;FUP Busko-Zdrój 1;28-101;Busko-Zdrój;ul. 1 Maja 18;41-378-20-13 #jedn. nadrzêdna: UP Busko-Zdrój 1#tel.: 41-378-75-24;dni robocze: 08:00-17:30#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
234329;50.468288;20.720295;ŒWIÊTOKRZYSKIE;buski;Busko-Zdrój;UP Busko-Zdrój 1;28-100;Busko-Zdrój;ul. Adama Mickiewicza 11;41-378-75-24;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#Placówka przyjazna e-Commerce.#;;
235472;50.802843;20.459933;ŒWIÊTOKRZYSKIE;kielecki;Chêciny;UP Chêciny;26-060;Chêciny;ul. Ma³ogoska 1;41-315-10-25;dni robocze: 08:00-18:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
235508;50.614000;20.749300;ŒWIÊTOKRZYSKIE;kielecki;Chmielnik;UP Chmielnik;26-020;Chmielnik;ul. Wolnoœci 5;41-354-28-01;dni robocze: 08:00-18:00#soboty: 07:00-13:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
236406;50.339900;20.515900;ŒWIÊTOKRZYSKIE;kazimierski;Czarnocin;UP Czarnocin Piñczowski;28-506;Czarnocin;Czarnocin 100;41-351-21-00;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
237078;50.891502;21.504707;ŒWIÊTOKRZYSKIE;ostrowiecki;Æmielów;UP Æmielów;27-440;Æmielów;ul. Ostrowiecka 19;15-861-20-04;dni robocze: 08:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
237111;50.804253;20.806646;ŒWIÊTOKRZYSKIE;kielecki;Daleszyce;UP Daleszyce;26-021;Daleszyce;ul. Koœcielna 26;41-307-22-78;dni robocze: Pon.: 08:00-16:00 Wt.: 08:00-17:00 Œr.: 08:00-16:00 Czw.: 08:00-16:00 Pt.: 08:00-16:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
238233;50.732300;21.786500;ŒWIÊTOKRZYSKIE;sandomierski;Dwikozy;UP Dwikozy;27-620;Dwikozy;ul. Spó³dzielcza 8;15-833-16-11;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
238338;50.365640;20.346036;ŒWIÊTOKRZYSKIE;piñczowski;Dzia³oszyce;UP Dzia³oszyce;28-440;Dzia³oszyce;ul. Pocztowa 7;41-352-60-40;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
238769;51.134700;20.102300;ŒWIÊTOKRZYSKIE;konecki;Fa³ków;UP Fa³ków k. Koñskich;26-260;Fa³ków;ul. Przedborska 31;44-787-35-02;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
241072;51.278200;20.434100;ŒWIÊTOKRZYSKIE;konecki;Gowarczów;UP Gowarczów;26-225;Gowarczów;Plac XX-Lecia 1;48-672-40-90;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
241210;50.853400;20.820900;ŒWIÊTOKRZYSKIE;kielecki;Górno;UP Górno k. Kielc;26-008;Górno;Górno 169;41-302-30-99;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
242318;50.585300;20.448900;ŒWIÊTOKRZYSKIE;jêdrzejowski;Imielno;UP Imielno Jêdrzejowskie;28-313;Imielno;ul. G³ówna 8;41-385-12-69;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
242482;50.731900;21.275100;ŒWIÊTOKRZYSKIE;opatowski;Iwaniska;UP Iwaniska;27-570;Iwaniska;ul. Rynek 1;15-833-16-12;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
243830;50.645739;20.292939;ŒWIÊTOKRZYSKIE;jêdrzejowski;Jêdrzejów;UP Jêdrzejów 1;28-300;Jêdrzejów;ul. Stefana Okrzei 26;41-386-16-73;dni robocze: 08:00-20:00#soboty: 08:00-15:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#Placówka przyjazna e-Commerce.#;;
245067;50.268942;20.486369;ŒWIÊTOKRZYSKIE;kazimierski;Kazimierza Wielka;UP Kazimierza Wielka;28-500;Kazimierza Wielka;ul. Miko³aja Reja 17;41-352-13-93;dni robocze: 08:00-18:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#Placówka przyjazna e-Commerce.#;;
979912;50.860836;20.592686;ŒWIÊTOKRZYSKIE;Kielce;Kielce;FUP Kielce 1;25-705;Kielce;ul. Podklasztorna 117 a;41-347-20-10 #jedn. nadrzêdna: UP Kielce 1#tel.: 41-335-92-03;dni robocze: 08:00-19:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
245267;50.873510;20.618597;ŒWIÊTOKRZYSKIE;Kielce;Kielce;UP Kielce 1;25-001;Kielce;Plac Niepodleg³oœci 2;41-335-92-03;dni robocze: 00:00-24:00#soboty: 00:00-24:00#niedziele i œwiêta: 00:00-24:00#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#Placówka przyjazna e-Commerce.#;;
979905;50.854947;20.554025;ŒWIÊTOKRZYSKIE;Kielce;Kielce;FUP Kielce 1;25-820;Kielce;ul. Fabryczna 3;41-346-46-34 #jedn. nadrzêdna: UP Kielce 1#tel.: 41-335-92-03;dni robocze: 08:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
245274;50.851129;20.629545;ŒWIÊTOKRZYSKIE;Kielce;Kielce;UP Kielce 3;25-113;Kielce;ul. Barwinek 28;41-348-00-19;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
955730;50.854211;20.617325;ŒWIÊTOKRZYSKIE;Kielce;Kielce;FUP Kielce 3;25-309;Kielce;ul. Petyhorska 15;41-348-34-80 #jedn. nadrzêdna: UP Kielce 3#tel.: 41-348-00-19;dni robocze: 08:00-19:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
979929;50.853177;20.631638;ŒWIÊTOKRZYSKIE;Kielce;Kielce;FUP Kielce 3;25-381;Kielce;ul. Wapiennikowa 45;41-348-08-90 #jedn. nadrzêdna: UP Kielce 3#tel.: 41-348-00-19;dni robocze: 08:00-19:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
245298;50.885858;20.640231;ŒWIÊTOKRZYSKIE;Kielce;Kielce;UP Kielce 5;25-543;Kielce;ul. Bukowa 10;41-332-99-20;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
